STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1262;20050402;   10;  11.5;   3.9;   10;   0.0;   0;   12.400;   0;   0.0;   4.8;  970.90;    7.6;   49.00;   15.2;   -0.4;   -5.0;eor
       1262;20050403;   10;   5.3;   1.5;   10;   0.0;   0;   12.200;   0;   1.1;   5.9;  971.00;    8.5;   57.00;   18.0;   -1.3;   -5.4;eor
       1262;20050404;   10;   5.3;   1.3;   10;   0.0;   0;   12.100;   0;   0.8;   6.1;  971.40;    9.3;   58.00;   18.7;   -1.0;   -4.5;eor
       1262;20050405;   10;  14.0;   4.4;   10;   0.5;   6;    9.700;   0;   3.3;   7.2;  971.80;   10.9;   58.00;   18.5;    1.2;   -2.6;eor
       1262;20050406;   10;   7.2;   2.0;   10;   0.2;   6;    8.800;   0;   6.3;   8.9;  968.30;   12.7;   64.00;   19.1;    5.9;    2.7;eor
       1262;20050407;   10;  14.0;   3.9;   10;   0.1;   6;    0.700;   0;   7.8;   9.1;  957.60;   13.0;   61.00;   16.1;   10.1;    8.2;eor
       1262;20050408;   10;   9.4;   3.0;   10;   7.7;   6;    0.000;   0;   8.0;   9.2;  952.50;    8.0;   86.00;   10.5;    4.7;    4.2;eor
       1262;20050409;   10;  10.3;   3.6;   10;   6.8;   6;    0.000;   0;   8.0;   7.6;  958.20;    4.5;   90.00;    6.6;    2.7;    2.2;eor
       1262;20050410;   10;   7.2;   2.1;   10;   0.0;   0;    1.400;   0;   7.2;   6.0;  970.80;    4.0;   74.00;    6.8;    0.1;   -1.9;eor
       1262;20050411;   10;  11.7;   3.4;   10;   0.0;   0;    6.000;   0;   5.9;   7.0;  972.20;    6.6;   74.00;   11.1;    1.6;   -0.1;eor
       1262;20050412;   10;  11.2;   3.8;   10;   0.2;   6;    8.400;   0;   5.2;   8.2;  965.30;    9.8;   68.00;   14.2;    5.6;    4.1;eor
       1262;20050413;   10;   5.0;   1.8;   10;   0.0;   6;    3.900;   0;   6.8;   9.2;  959.70;   10.7;   73.00;   14.7;    5.8;    2.2;eor
       1262;20050414;   10;   7.4;   1.9;   10;   0.0;   0;   11.500;   0;   2.2;   9.2;  955.70;   10.8;   73.00;   17.6;    1.9;   -0.1;eor
       1262;20050415;   10;   7.1;   2.4;   10;   0.0;   0;   12.300;   0;   2.1;   9.5;  952.20;   13.7;   64.00;   20.5;    7.6;    4.3;eor
       1262;20050416;   10;  12.2;   3.7;   10;   0.0;   0;    7.200;   0;   5.6;   9.0;  945.80;   12.8;   63.00;   18.8;    3.7;    0.8;eor
       1262;20050417;   10;  12.8;   4.6;   10;   0.0;   6;    9.000;   0;   5.8;   8.1;  945.10;   10.5;   65.00;   15.0;    6.7;    5.8;eor
       1262;20050418;   10;   9.5;   5.1;   10;  14.9;   6;    0.000;   0;   8.0;   9.3;  949.50;    8.0;   87.00;    8.7;    6.8;    6.2;eor
       1262;20050419;   10;  10.0;   4.6;   10;  15.5;   6;    0.000;   0;   8.0;  10.1;  951.10;    8.4;   92.00;    9.4;    6.7;    6.2;eor
       1262;20050420;   10;  11.7;   4.5;   10;   9.0;   6;    0.000;   0;   8.0;   8.7;  954.20;    6.4;   90.00;    7.5;    5.1;    4.6;eor
       1262;20050421;   10;   7.3;   2.3;   10;   0.0;   0;    8.000;   0;   3.5;   5.0;  963.40;    4.7;   60.00;    8.4;    0.5;   -3.5;eor
       1262;20050422;   10;   5.6;   1.4;   10;   0.0;   0;   13.100;   0;   0.3;   5.1;  963.40;    5.7;   60.00;   12.4;   -2.3;   -5.4;eor
       1262;20050423;   10;  10.1;   2.2;   10;   0.0;   6;    9.100;   0;   4.4;   7.1;  960.40;    8.8;   65.00;   15.6;   -1.3;   -4.5;eor
       1262;20050424;   10;   5.7;   1.9;   10;   0.3;   6;    1.700;   0;   7.4;  10.7;  958.60;   11.9;   77.00;   15.9;    6.9;    4.1;eor
       1262;20050425;   10;  15.7;   5.1;   10;  26.8;   6;    0.000;   0;   8.0;  11.0;  955.50;   10.1;   89.00;   11.5;    8.5;    7.7;eor
       1262;20050426;   10;  12.2;   5.5;   10;   0.9;   6;    2.500;   0;   6.6;  10.1;  963.20;   10.6;   80.00;   15.6;    6.2;    3.6;eor
       1262;20050427;   10;  12.0;   4.3;   10;   5.8;   6;    1.400;   0;   7.0;  10.2;  965.90;    9.5;   86.00;   14.5;    4.6;    2.1;eor
       1262;20050428;   10;   5.7;   1.8;   10;   0.0;   0;   11.600;   0;   5.4;   8.5;  970.10;   11.5;   66.00;   16.6;    4.8;    2.4;eor
       1262;20050429;   10;   5.4;   1.5;   10;   0.7;   6;    0.100;   0;   7.2;  11.3;  969.10;   13.0;   76.00;   15.8;    9.7;    8.7;eor
       1262;20050430;   10;   4.5;   1.4;   10;   0.0;   0;    9.600;   0;   5.5;  12.7;  965.00;   16.1;   72.00;   22.3;    9.7;    7.8;eor
       1262;20050501;   10;   7.0;   1.6;   10;   0.0;   0;   12.600;   0;   3.4;  12.6;  962.60;   18.2;   65.00;   26.4;    9.0;    6.4;eor
       1262;20050502;   10;   5.8;   1.6;   10;   0.0;   6;   11.400;   0;   4.2;  12.7;  963.60;   20.1;   58.00;   27.7;   11.0;    7.5;eor
